product_name,main_category_fr,additives_n,nutrition_grade_fr,energy_100g,fat_100g,saturated-fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,nutrition-score-fr_100g
Vitamin Water Essential orange-orange,Boissons,7.0,c,58.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
"Vitaminwater xxx - 3 baies (vitamines b + c), açaï - myrtille - grenade",Eaux,3.0,d,80.0,0.0,0.0,4.6,0.0,0.0,0.0,7.0
Coca Cola zéro sans caféine,Sodas light,5.0,b,1.4,0.0,0.0,0.0,0.0,0.0,0.0254,1.0
Coca-Cola Zero sans caféine,Sodas light,5.0,b,1.4,0.0,0.0,0.0,0.0,0.0,0.0254,1.0
Coca Cola Zéro sans caféine 1.5L,Sodas light,5.0,b,1.4,0.0,0.0,0.0,0.0,0.0,0.0254,1.0
Coca cola zero cherry,Boissons,5.0,b,1.4,0.0,0.0,0.0,0.0,0.0,0.0254,1.0
Coca-Cola Zero Cherry,Boissons,5.0,b,1.4,0.0,0.0,0.0,0.0,0.0,0.0254,1.0
Fruit & Nada Orange avec une touche de Goyave,Boissons,3.0,e,139.0,0.0,0.0,7.8,0.0,0.0,0.0,11.0
Fruit & Nada,Jus de fruits,3.0,b,137.0,0.0,0.0,7.5,0.0,0.0,0.0508,0.0
Finley Citrons & Fleur de sureau,Sodas aux fruits,5.0,d,86.0,0.0,0.0,4.6,0.0,0.0,0.0,7.0
Coca zero,Sodas light,5.0,b,1.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0
Coca-cola zéro cherry,Sodas light,5.0,b,1.0,0.0,0.0,0.0,0.0,0.0,0.0254,1.0
Minute maid Orange,Jus d'orange à base de concentré,0.0,e,176.0,0.0,0.0,8.8,0.0,0.7,0.0,12.0
Coca cola light,Sodas light,5.0,b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Coca-Cola cherry 50cl,Sodas,2.0,e,191.0,0.0,0.0,11.2,0.0,0.0,0.0,15.0
Coca Cola Cherry saveur Cerise,Sodas,2.0,e,182.0,0.0,0.0,10.7,0.0,0.0,0.0,15.0
eau minerale naturelle source thermale,Eaux,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.011176,0.0
Lasagnes chèvre tomates,Plats préparés,2.0,c,639.0,7.7,3.5,1.4,1.8,6.1,1.1,3.0
Lait caillé,Laits,0.0,b,229.0,2.6,1.6,4.8,0.0,3.0,0.127,1.0
colombian guana bana,Jus de fruits,0.0,c,203.0,0.5,0.5,9.73,1.1,0.5,0.024892,3.0
Mara Cuya Tuki,Jus de fruits,0.0,c,205.0,0.5,0.5,10.18,0.5,0.5,0.0053086,4.0
Soya natural Drink,Boissons,0.0,a,167.0,2.0,0.4,0.8,0.4,3.5,0.1,-2.0
Rice drink the Original,Boissons,0.0,b,219.0,0.9,0.1,7.7,0.1,0.1,0.1,1.0
1% Chocolate Lowfat Milk,Laits,2.0,b,279.0,1.04,0.625,9.58,0.417,3.75,0.254,1.0
2 galettes de céréales à la provencale,Surgelés,1.0,a,521.0,2.2,0.3,1.6,2.8,4.1,0.75,-1.0
Dessert Gélifié Goût Orange,Produits à tartiner sucrés,7.0,c,318.0,0.0,0.0,18.0,0.0,0.0,0.2,3.0
Bebida de soja Original,Boissons,5.0,a,210.0,2.0,0.3,2.7,0.3,3.4,0.2,-2.0
Coco+ Suave,Boissons,3.0,b,166.0,1.0,1.0,6.2,0.5,0.7,0.2,1.0
Chocapic Original,Petit-déjeuners,1.0,c,1628.0,4.5,1.8,28.8,6.2,8.1,0.38,7.0
Nestum mel,Petit-déjeuners,2.0,b,1647.0,1.3,0.2,29.0,2.6,8.2,0.015,2.0
Arroz extra longo agulha Suriname,pt:Cereais,0.0,a,1476.0,1.2,0.0,0.9,2.4,6.9,0.13,-3.0
Tostas de Trigo Integral,pt:Tostas,1.0,c,1663.0,6.0,2.5,4.0,8.0,14.0,1.27,6.0
10 Croquetes de carne ultracongelados,Surgelés,2.0,b,799.0,5.0,1.6,2.8,2.1,12.0,1.4,2.0
Cogumelos laminados,Champignons,1.0,a,72.0,0.4,0.1,0.0,2.7,2.1,0.9144,-6.0
Tomate pedaços,Conserves,2.0,a,110.0,0.4,0.1,3.6,1.3,1.0,0.0254,-6.0
Simplesmente Natural,Yaourts,0.0,a,210.0,1.5,1.0,4.8,0.0,3.9,0.1,-1.0
Pingo Doce Simplesmente Aroma Coco,Yaourts,0.0,b,333.0,1.5,1.0,12.7,0.0,3.6,0.1397,0.0
Pingo Doce Estado Líquido Morango,Yaourts à boire,0.0,b,330.0,1.5,0.9,13.2,0.1,2.9,0.127,1.0
Iced tea manga,Boissons,3.0,d,88.0,0.1,0.1,5.2,0.3,0.2,0.100076,7.0
Só Maçã,Jus de pomme,0.0,c,184.0,0.0,0.0,10.6,0.0,0.2,0.01016,5.0
Pizza fiambre e queijo Mozzarella,Plats préparés,4.0,b,968.0,7.5,3.6,1.0,3.0,14.0,1.2954,1.0
Pizza Carbonara,Plats préparés,6.0,d,1094.0,11.3,4.9,3.6,1.5,11.0,1.6764,12.0
Pizza 4 Queijos,Plats préparés,0.0,d,1189.0,11.5,6.4,1.1,1.9,14.0,1.6256,14.0
Peito de peru com ervas fatias finas,Jambons,7.0,d,396.0,1.1,0.5,0.8,0.0,19.7,2.30124,11.0
Polpa de tomate,Tomates,1.0,a,139.0,0.2,0.1,5.4,1.8,1.1,0.29972,-5.0
Fiambre da pá fatiado,Jambons,4.0,d,410.0,4.0,1.4,1.4,0.0,14.0,2.49936,12.0
Milho doce,Conserves,0.0,a,380.0,2.4,0.2,4.2,4.3,2.9,0.3048,-9.0
Batatas Fritas Gourmet,pt:Batatas-fritas,0.0,c,2262.0,33.9,2.8,0.5,4.2,6.8,1.1,7.0
Líquido Morango Banana,Yaourts,6.0,b,322.0,1.4,0.9,12.6,0.0,2.7,0.1,1.0
Panrico Coração de Trigo,Pains,5.0,a,1109.0,3.4,0.7,3.2,3.2,9.3,1.0,-2.0
Pão de forma médio,Pains,6.0,a,1092.0,3.2,0.7,3.2,3.3,9.7,1.09982,-2.0
Panrico Sem Côdea Especial Torradas,Pains,5.0,a,1002.0,2.9,0.6,3.3,3.0,8.2,1.0,-3.0
Guaraná,Sodas,5.0,e,170.0,0.0,0.0,10.0,0.0,0.0,0.0254,13.0
Iogurtes,Yaourts,0.0,b,305.0,1.2,0.8,11.4,0.0,3.6,0.150114,0.0
Danacol® Frutos Exóticos,Yaourts à boire,5.0,a,193.0,1.1,0.1,4.5,0.7,3.2,0.130048,-1.0
Danone Iogurte Natural,Yaourts,0.0,a,196.0,1.58,1.08,3.83,0.0,3.42,0.125,-1.0
Danone Cremoso Natural Açucarado,Yaourts,0.0,b,439.0,3.4,2.4,13.1,0.0,4.9,0.1778,2.0
Corpos Danone Morango + Framboesa,Yaourts à boire,1.0,a,143.0,0.2,0.1,4.6,0.9,2.2,0.100076,-1.0
DanUp very strawberry,Yaourts à boire,2.0,c,386.0,3.1,2.2,13.3,0.0,1.8,0.100076,4.0
DanUp Stracciadictive,pt:Iogurte-liquido-com-raspas-de-chocolate,1.0,c,502.0,3.6,2.5,14.5,0.1,1.8,0.254,6.0
Danoninho BebeDino Morango Banana,Yaourts à boire,1.0,c,360.0,2.2,1.4,13.5,0.1,2.7,0.130048,3.0
Danone Banana Morango Tutti Frutti,Yaourts,0.0,c,384.0,3.1,2.2,12.0,0.0,3.1,0.130048,4.0
Farinha com fermento para bolos,Farines de blé,2.0,d,1445.0,1.3,0.2,1.5,2.5,9.0,2.54,11.0
Spaghetti classica,pt:Pates-alimentaires,0.0,a,1478.0,1.8,0.4,5.0,3.6,12.0,0.01016,-5.0
8 frankfurt originais Nobre,Saucisses,7.0,d,732.0,12.4,4.6,0.8,0.1,10.8,1.524,12.0
Sugar Wafer Chocolate,Biscuits,3.0,e,2069.0,22.3,9.3,25.7,1.7,5.7,0.6604,20.0
Feijão manteiga,Conserves,0.0,a,362.0,0.7,0.0,0.1,5.9,6.5,0.89916,-10.0
Nectar de cerises et de pommes,Nectars de fruits,2.0,e,218.0,0.01,0.003,11.6,0.4,0.3,0.1016,16.0
Néctar de pêssego,Nectars de fruits,1.0,e,190.0,0.0,0.0,9.5,0.0,0.0,0.0,14.0
Cogumelos cortados,Conserves,1.0,a,105.0,0.3,0.0,2.3,2.4,1.9,0.762,-1.0
Grão,Conserves,0.0,a,411.0,1.9,0.2,3.0,7.5,6.2,0.94996,-8.0
Compal Clássico Pêssego,Nectars de fruits,0.0,e,190.0,0.0,0.0,9.5,0.6,0.3,0.0,14.0
Feijão encarnado,Conserves,0.0,a,308.0,0.3,0.0,0.3,6.5,6.1,0.87884,-10.0
Nutrégi AntiOxidantes Morango,Yaourts à boire,2.0,b,324.0,1.4,0.9,12.5,0.08,2.6,0.1,1.0
Nutrégi Morango,Produits laitiers,0.0,b,343.0,1.3,0.8,13.4,0.3,3.8,0.127,1.0
Lulas recheadas,Calmars,0.0,c,1485.0,24.9,1.3,0.0,0.0,20.8,1.1,4.0
Sardinhas Portuguesas em óleo vegetal,Sardines en conserve,0.0,c,1171.0,21.9,1.82,0.0,0.0,21.2,1.10744,3.0
Leite com chocolate,Produits laitiers,1.0,e,305.0,1.2,0.8,12.0,0.5,3.5,0.14,18.0
lait au chocolat,Produits laitiers,1.0,e,271.0,1.2,0.7,10.0,3.3,3.3,0.16,13.0
Iogurte magro pêssego,Yaourts à boire,6.0,a,143.0,0.1,0.1,4.5,1.5,2.9,0.1016,-3.0
Cigala Vaporizado,pt:Cereais,0.0,a,1503.0,1.0,0.4,0.4,1.8,7.5,0.03,-2.0
Aletria Capellini,Pâtes alimentaires,0.0,a,1481.0,1.8,0.4,5.0,2.9,12.0,0.0299999999999999,-4.0
Cotovelos F,Pâtes alimentaires,0.0,a,1501.0,1.8,0.4,5.0,2.9,12.0,0.100076,-4.0
Pevide risone,Pâtes alimentaires,0.0,a,1501.0,1.8,0.4,5.0,2.9,12.0,0.025,-4.0
Bagos Biava,Pates,0.0,a,1506.0,1.8,0.4,5.0,2.9,12.0,0.025,-4.0
Linguine al pesto,pt:Pates-au-pesto,0.0,a,1467.0,1.9,0.4,3.3,4.2,12.0,0.254,-5.0
Spaghetti piccante,Pâtes alimentaires,0.0,a,1473.0,1.9,0.4,3.3,3.0,13.0,0.021336,-5.0
Bolacha Maria,Biscuits,1.0,d,1819.0,10.0,4.4,22.0,2.8,8.0,0.75,13.0
Ninho ovos continente,pt:Massa,0.0,a,1523.0,3.3,1.0,3.5,4.0,13.0,0.08,-6.0
Biscoitos matinais Muesli,Biscuits,2.0,d,1899.0,16.0,6.5,26.0,4.0,7.0,0.762,14.0
Cereais Especial Silhueta,pt:Cereais-pequeno-almoco,2.0,b,1615.0,1.3,0.3,13.0,3.5,12.5,1.13,1.0
Maionese top down ,pt:Condimentos,4.0,d,1517.0,36.0,4.5,5.4,0.3,0.6,2.0,17.0
Ketchup Top Down,pt:Condimentos,2.0,d,611.0,0.0,0.0,26.0,1.3,1.2,2.5,15.0
Cereais Triplo Chocolate,pt:Cereais-pequeno-almoco,0.0,c,1980.0,19.0,5.0,21.0,4.5,9.0,0.35,9.0
Madalenas,Gâteaux,6.0,d,1796.0,23.4,2.7,29.5,1.7,5.5,1.27,16.0
Arroz agulha Europa,pt:Arroz,0.0,b,1478.0,0.7,0.1,1.0,0.7,7.0,0.01,0.0
Extra Onduladas,Chips et frites,0.0,c,2106.0,30.0,2.5,0.6,4.8,6.3,1.27,8.0
Biscoitos de milho,pt:Bolachas,5.0,d,1878.0,16.0,7.1,21.0,3.5,6.5,0.83,15.0
Iogurte líquido morango,Yaourts à boire,2.0,b,303.0,1.1,0.7,13.0,0.0,2.3,0.130048,1.0
Iogurte líquido morango banana,Yaourts à boire,3.0,b,294.0,1.1,0.7,13.0,0.0,2.3,0.130048,1.0
Iogurte Bifidus,pt:Iogurte-com-pedacos,4.0,a,176.0,0.2,0.1,6.4,0.6,5.6,0.1,-2.0
Patatas fritas lisas &quot;Lay's&quot; Light,Chips et frites,0.0,d,1920.0,20.1,2.2,0.8,6.1,7.3,2.286,11.0
olives noires dénoyautées,Pickles,1.0,c,613.0,13.3,2.1,0.5,4.4,1.3,2.5,8.0
Salsichas Hot Dog,Saucisses,2.0,d,697.0,11.6,5.4,0.1,0.3,13.3,1.778,14.0
Granola superior,Aliments et boissons à base de végétaux,0.0,c,2070.1,25.8,4.3,16.9,7.9,13.1,0.55,10.0
Multi Cereais Crocante,pt:Cereais-de-pequeno-almoco,1.0,d,1873.0,14.2,6.0,25.7,6.7,9.3,0.38,11.0
Minigrill,Pains,3.0,d,1780.0,12.5,6.25,6.25,6.25,12.5,1.02,11.0
Manná - Sardinhas em Tomate Picante,Sardines,0.0,c,763.0,12.0,2.5,0.0,0.0,18.0,1.0,3.0
paté de sardinha,Sardines,0.0,c,1255.0,25.0,4.9,0.0,1.9,16.0,0.8,3.0
Leite UHT Meio Gordo,Laits,0.0,b,195.0,1.6,0.9,4.8,0.0,3.2,0.1,0.0
Biscoitos espelta & azeite,pt:Biscoitos,1.0,c,1910.0,17.4,3.1,7.5,3.1,6.7,1.1,9.0
Rissois de leitão,Beignets,1.0,b,748.9,4.34,1.4,6.0,1.8,8.69,1.3,2.0
Bacon extra,Viandes,4.0,d,970.0,17.6,6.86,0.5,0.7,18.4,2.5,18.0
A Típica Feijoada à Transmontana,Conserves,5.0,a,394.0,3.8,2.0,0.8,3.2,6.8,1.27,-1.0
Jus De Carotte Et Pomme,Boissons,0.0,c,197.0,0.1,0.08,10.8,0.0,0.23,0.0,5.0
Pois-Chiches cuits,Conserves,1.0,a,446.0,2.6,0.5,0.5,6.1,5.9,0.46,-5.0
Iogurtes fruta batida banana laranja e bolacha,Yaourts,2.0,b,362.0,1.5,1.0,11.0,0.3,4.3,0.130048,1.0
Nata culinária,Crèmes,3.0,c,532.0,10.0,7.2,4.4,0.0,2.9,0.100076,7.0
Bem Essencial leite com chocolate,Produits laitiers,1.0,e,259.0,1.1,0.8,9.3,0.3,3.4,0.130048,16.0
Pack iogurtes líquidos morango,Yaourts à boire,0.0,b,288.0,0.2,0.12,11.7,0.0,3.1,0.1016,1.0
Biscoitos Integrais de Alfarroba,pt:Biscoitos,1.0,d,1883.0,21.3,10.3,10.0,7.8,7.9,1.1,16.0
Quinoa Real em grão,pt:Cereais,0.0,a,1531.0,6.4,0.6,4.6,5.9,13.0,0.0,-5.0
Feijão manteiga cozido,Conserves,1.0,a,423.9,1.0,0.5,0.6,7.8,6.8,0.61,-11.0
Unités de Pâtisseries à la crème (Pastel de nata),Pâtisseries,7.0,d,1254.0,10.4,4.9,29.4,1.3,4.5,0.31,13.0
Ensalada Ibérica,Légumes frais,0.0,a,72.0,0.41,0.1,0.17,1.6,2.43,0.0762,-8.0
Pão de Aveia,Pains,2.0,a,967.0,1.3,0.4,1.5,4.7,7.6,0.52,-5.0
Thai jasmin pirinač,Riz,0.0,b,1513.0,2.0,0.2,0.1,0.7,7.3,0.0,0.0
RICOLA MENTHE DES GLACIERS,Snacks sucrés,4.0,b,980.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Skagensbrød,xx:Brød,2.0,a,1063.0,3.8,0.7,3.4,2.9,8.9,1.1,-2.0
Gambas Bio 100% naturelles,Crustacés,0.0,a,329.0,0.0,0.0,0.0,0.0,19.4,0.3,-4.0
Funny Crunch,Petit-déjeuners,2.0,d,1641.0,2.1,0.2,30.0,1.2,6.4,1.25,14.0
Skyr vanille,Fromages blancs,1.0,a,331.0,0.2,0.1,9.7,0.0,8.6,0.08,-3.0
Fanta Exotic,Sodas aux fruits,1.0,e,227.0,0.0,0.0,13.2,0.0,0.0,0.0,17.0
Original Salted,Chips et frites,0.0,b,2240.0,28.6,1.79,0.0,3.57,7.14,0.862,1.0
Chokella,Petit-déjeuners,6.0,c,1695.0,9.4,2.2,28.8,6.5,6.3,0.5842,10.0
Cini minis,Petit-déjeuners,7.0,d,1761.0,10.1,4.2,24.8,5.2,5.7,1.08,13.0
Corn Flakes Sans Gluten,Petit-déjeuners,1.0,c,1611.0,1.3,0.5,9.0,4.1,7.3,1.9,8.0
Choco hazelnut taste,Snacks sucrés,7.0,d,1620.0,7.1,3.9,27.4,4.1,6.2,0.8,11.0
Fitness Delice Choco Hazelnut Taste,Snacks sucrés,7.0,d,1620.0,7.1,3.9,27.4,4.1,6.2,0.8,11.0
Gluten Free Corn Flakes,Petit-déjeuners,1.0,c,1611.0,1.3,0.5,9.0,4.1,7.3,2.04,8.0
Nestlé Clusters Crunchy Muesli Chocolat au lait ,Petit-déjeuners,5.0,c,1782.0,12.2,3.1,24.4,7.6,7.8,0.330000000000001,9.0
Clusters Crunchy Muesli Caramel,Petit-déjeuners,5.0,c,1782.0,12.4,3.3,23.9,7.6,7.9,0.49,10.0
Śmietana 18%,pl:Śmietana,1.0,c,779.0,18.0,10.8,3.6,2.3,2.3,0.1,9.0
FruVita Papaia e Lima,Yaourts,3.0,c,385.0,2.2,1.5,15.0,0.1,2.1,0.08636,4.0
filety śledziowe w sosie śmietanowym,Poissons,4.0,d,1231.0,27.8,4.3,5.1,0.0,5.9,2.0,16.0
Havermout,Petit-déjeuners,0.0,a,1585.0,7.2,1.3,0.9,6.9,11.9,0.01,-5.0
Fish spread with rice,Poissons,0.0,a,376.0,1.7,0.4,2.8,2.8,7.6,1.2,-1.0
Mélange de petits pois non calibrés,Conserves,0.0,a,316.0,0.8,0.2,1.6,5.6,5.5,0.69,-10.0
kasza gryczana prażona,Aliments et boissons à base de végétaux,0.0,a,1516.0,3.2,0.6,1.3,5.8,11.2,0.0100076,-6.0
Original Cookies Apple Cinnamon,Biscuits,5.0,d,1977.0,25.7,7.5,24.3,2.9,5.3,0.508,15.0
Ketchup dulce,Epicerie,2.0,c,356.0,0.5,0.1,13.0,0.6,1.0,1.6,9.0
Gogoșari tăiați în oțet,Gogoșari-in-oțet,0.0,c,144.0,0.28,0.07,3.86,2.06,0.97,1.7,5.0
Tocană de legume,Conserves,0.0,a,220.3,2.0,0.3,2.6,3.2,1.4,1.0,-5.0
Foi de viță pentru sarmale,Foi-de-viță,0.0,c,50.0,0.1,0.1,0.4,1.0,0.5,2.4,9.0
Iaurt numa' bun,Produits laitiers,0.0,b,250.0,3.5,2.1,3.7,0.0,3.4,0.06,0.0
DITA Biscuiti cu cereale ,Biscuits,2.0,b,1780.8,9.22,4.74,2.8,4.0,12.0,0.4,0.0
Tăiței lungi,Aliments et boissons à base de végétaux,0.0,a,1596.6,2.7,0.74,2.5,2.0,12.1,0.07,-3.0
Deplina pâine cu făină neagră de grâu,ro:Paine,3.0,a,911.0,0.4,0.1,3.5,5.9,15.0,1.3,-3.0
Biscuiți cu cremă de cacao,ro:Biscuiți,6.0,e,1966.0,19.0,10.2,29.0,2.5,6.5,0.5,20.0
Pate Porc,Produits à tartiner salés,1.0,c,777.0,13.9,5.0,1.2,0.9,11.0,1.2,10.0
Carne de vită în suc propriu,Conserves,1.0,d,785.0,13.6,5.1,0.0,0.0,16.6,1.5,13.0
Pate de porc integral,Produits à tartiner salés,0.0,d,891.0,17.0,5.9,1.3,1.3,10.8,1.4,12.0
Pate de porc,Produits à tartiner salés,1.0,c,777.0,13.9,5.0,1.2,0.9,11.0,1.2,10.0
"Zuzu Lapte 1,5%",ro:Lapte,0.0,b,184.0,1.5,1.0,4.5,0.0,3.1,0.254,0.0
Gluten Free Blueberry Granola Bars,Snacks sucrés,1.0,c,2011.0,23.0,2.5,30.0,4.0,12.0,0.26,10.0
Gălbiori proaspeți,Champignons,0.0,a,159.0,0.0,0.0,1.2,5.5,1.5,0.0,-10.0
Portocale Nectar,Nectars de fruits,2.0,e,195.0,0.1,0.0,10.3,0.4,0.2,0.005,14.0
Santal portocale,Jus d'orange,0.0,c,190.0,0.0,0.0,8.0,0.3,0.7,0.0,3.0
Biscuits Petit Beurre,Petits beurres,2.0,d,1950.0,15.0,8.33,20.0,3.33,6.67,1.19,18.0
Canada Dry,Boissons,1.0,d,113.0,0.0,0.0,6.5,0.0,0.0,0.0,9.0
Tuc Mini Original,Snacks salés,0.0,e,2008.0,22.0,9.4,7.1,1.5,8.0,2.25,22.0
Aloe Vera Juice Drink Original,Boissons,4.0,e,146.0,0.0,0.0,8.75,1.0,0.0,0.03556,10.0
6 free range eggs,Produits d'élevages,0.0,a,547.0,9.0,2.5,0.0,0.0,12.6,0.35,-1.0
100 % Juice Apple,Jus de fruits à base de concentré,2.0,d,225.0,0.0,0.0,13.0,0.0,0.0,0.0127,7.0
100% Juice Whispers Of Summer,Jus de fruits à base de concentré,1.0,d,215.0,0.0,0.0,12.0,0.0,0.0,0.00635,6.0
Clover The One,Laits,0.0,a,199.0,1.1,0.7,6.0,0.2,3.5,0.11176,-1.0
Koo Tomato Paste,Aliments et boissons à base de végétaux,3.0,a,340.0,0.6,0.2,11.6,2.8,5.2,0.03302,-8.0
Lighty sea salted,Chips et frites,0.0,b,2089.0,24.4,2.5,2.0,5.3,5.9,0.5,2.0
Huile D'olive Vierge,Matières grasses,0.0,c,88.0,21.0,9.0,0.0,0.0,0.0,0.0,6.0
Madeleines Longues Nature,Gâteaux,6.0,d,1918.0,24.0,2.0,24.0,0.6,5.3,0.71,14.0
Alaska Cod Fillets Wild Caught,Poissons,0.0,a,296.0,0.0,0.0,0.0,0.0,17.7,0.281,-4.0
"Bifi, au Bifidus Lactis",Yaourts,2.0,a,201.0,0.1,0.03,5.7,0.0,4.7,0.1778,-1.0
La petillante Argumes,Sodas,4.0,e,153.0,0.0,0.0,9.0,0.0,0.0,0.04318,12.0
Harissa du Cap-Bon de Tunisie,Condiments,0.0,c,348.0,5.0,1.5,4.5,2.1,4.1,2.4,10.0
Aloe Organic,Jus de fruits,0.0,c,187.0,0.0,0.0,11.0,0.0,0.0,0.059944,5.0
Hommus with Tahina,Produits à tartiner salés,0.0,a,433.0,3.33,0.667,1.33,3.33,5.33,0.684,-4.0
Spaghetti au Blé Complet ,Pâtes alimentaires,0.0,a,1469.0,2.3,0.4,3.2,7.2,14.0,0.0,-6.0
Brioche Tranchée à la Farine Complète,Snacks sucrés,2.0,d,1509.0,12.8,8.1,11.8,3.4,8.7,1.11,14.0
Thé or,Thés,0.0,c,17.0,0.0,0.0,0.5,0.0,0.5,0.0,2.0
Soja et quinoa,Plats préparés,0.0,a,732.0,7.7,1.1,2.8,7.9,10.7,0.53,-5.0
SanoVita Crispy Buckwheat,Petit-déjeuners,0.0,a,1545.0,2.3,0.1,2.0,7.2,16.7,0.0,-6.0
Biscuiți vegani cu coacăze și trandafiri,Biscuits,0.0,c,1325.0,16.0,5.6,5.9,4.9,6.9,0.7,7.0
Condimento Balsamico Bianco,Vinaigres,0.0,c,412.0,0.0,0.0,20.0,0.0,0.05,0.01,5.0
Salmas,Snacks salés,1.0,a,302.0,1.0,0.0,0.0,2.0,2.0,0.2159,-3.0
Pure premium orange avec pulpe,Jus d'orange 100% pur jus,0.0,c,201.0,0.0,0.0,10.0,0.7,0.8,0.0,4.0
mélange à pain de ménage,Farines,0.0,a,1620.0,3.23,0.645,3.23,6.45,16.1,1.07,-2.0
Lychees,Conserves,1.0,a,335.0,0.0,0.0,17.9,0.0,0.7,0.1,-2.0
Gourmet Powder,Additifs alimentaires,1.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.381,1.0
Rice vinegar,Vinaigres,0.0,b,26.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Edhayfane,Boissons,0.0,c,13.0,0.0,0.0,0.2,0.3,0.0,0.8,5.0
Tai wan noodles,Aliments et boissons à base de végétaux,0.0,a,1463.0,2.0,0.4,2.0,2.9,13.2,0.0,-5.0
Egg Custard Tarts,Surgelés,3.0,b,1130.0,10.0,5.0,13.0,3.0,7.0,0.08382,1.0
Biscuit Soda,Biscuits,1.0,d,2004.0,18.5,8.4,0.4,0.0,9.6,1.016,17.0
Gelé bringebærsmak,Desserts,1.0,c,377.0,0.0,0.0,20.0,0.0,1.64,0.0455,4.0
Pipe Rigate n. 91,Pâtes alimentaires,0.0,a,1521.0,2.0,0.5,3.5,3.0,12.0,0.013,-5.0
Maccheroni n. 44,Pâtes alimentaires,0.0,a,1490.0,1.5,0.3,3.5,3.0,12.0,0.00508,-5.0
Le Fruit Multifruit,Jus de fruits,1.0,c,188.0,0.0,0.0,9.7,0.0,0.0,0.0,4.0
Le bio pour toute la famille Orange,Nectars de fruits,0.0,e,196.0,0.0,0.0,11.0,0.5,0.5,0.0,11.0
Flocons d'Avoine 4 Graines et Raisins Bio,Petit-déjeuners,0.0,a,1705.0,12.7,1.7,11.0,6.5,13.4,0.12,-2.0
Boisson au soja Saveur vanille Bio - 1 litre - Carrefour,Boissons,0.0,a,211.0,2.1,0.4,3.2,0.5,3.6,0.1524,-2.0
Le bio pour toute la famille - Pomme,Nectars de fruits,1.0,e,203.0,0.0,0.0,11.0,0.5,0.5,0.0,13.0
Le Bio pour toute la famille multifruits,Nectars de fruits,0.0,e,208.0,0.0,0.0,11.0,0.5,0.5,0.0,15.0
Petit Yoplait 0 % matière grasse,Desserts,0.0,a,241.0,0.1,0.1,4.2,0.1,9.7,0.14,-5.0
Albóndigas vegetarianas,Plats préparés,3.0,a,735.0,5.0,0.6,1.0,5.0,20.0,1.4,-2.0
Hamburguesa vegetariana,Aliments et boissons à base de végétaux,3.0,a,662.0,6.0,0.7,1.0,4.0,16.0,1.5,-3.0
Nuggets vegetarianos,Plats préparés,4.0,a,903.0,10.0,1.1,1.0,5.0,14.0,1.2,-2.0
Soda Mix concentré Cola Light,Boissons,5.0,b,12.0,0.0,0.0,0.0,0.0,0.7,0.06096,1.0
Concentré ginger ale,Boissons,6.0,c,60.0,0.0,0.0,3.5,0.0,0.0,0.0254,5.0
Sodastream concentré Saveur Limonade,Sirops,5.0,b,66.0,0.0,0.0,3.9,0.0,0.0,0.04,0.0
Concentré saveur Orange Sanguine,Boissons,7.0,c,58.0,0.1,0.0,3.3,0.0,0.1,0.03556,5.0
Sodastream saveur Limonade,Boissons,5.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.0
Houmous Prestige,Produits à tartiner salés,5.0,c,1305.0,27.0,2.3,0.4,0.0,6.0,1.25,7.0
Cola sans sucres,Boissons,5.0,c,3.0,0.0,0.0,0.0,0.0,0.2,0.9144,4.0
Vegetarische smeerworst tuinkruiden ,Aliments et boissons à base de végétaux,4.0,b,997.0,18.4,2.0,1.1,2.1,9.9,1.6,2.0
Houmous Original - 200 g - Kerels,Produits à tartiner salés,2.0,a,636.0,9.0,1.4,2.3,4.5,7.4,1.27,-7.0
Wasa sesam,Pains,0.0,c,1720.0,10.0,2.5,2.0,7.0,13.0,1.27,7.0
French herbs,Pains,0.0,b,1635.0,6.3,2.5,3.0,6.0,10.5,1.0,0.0
Baby Peas,Baby-peas,0.0,a,320.0,1.0,0.3,1.4,6.9,6.0,0.6096,-6.0
Ice Espresso + Milk,Boissons,2.0,e,346.0,3.9,2.5,8.8,0.3,1.9,0.24,19.0
Felix Tomatketchup,Epicerie,0.0,d,360.0,0.0,0.0,17.0,1.7,1.2,2.2,11.0
Soldatens ärtsoppa,Soupes,3.0,a,364.0,3.2,1.4,0.6,3.1,6.7,0.92,-2.0
Cuscús Nador congelado,Surgelés,0.0,b,545.0,3.2,0.4,4.3,2.8,5.0,1.5748,1.0
World Selection Ginger,Epices,0.0,b,240.0,0.2,0.0,1.5,1.5,0.0,0.9,1.0
World Selection Asian Spices,Epices,0.0,c,640.0,8.0,1.2,1.5,1.5,2.0,1.8,6.0
Klassisk Blåbärssoppa,Soupes,2.0,e,220.0,0.0,0.0,12.0,1.0,0.5,0.01,15.0
